6.16807, 7
6.32768, 7
6.59049, 7
7, 7
7.00001, 7.00046
7.00032, 7.00672
7.00243, 7.03078
7.01024, 7.08704
7.03125, 7.1875
7.07776, 7.33696
7.16807, 7.52822
7.32768, 7.73728
7.59049, 7.91854
8, 8
8.00001, 7.5905
8.00032, 7.328
8.00243, 7.1705
8.01024, 7.088
8.03125, 7.0625
8.07776, 7.088
8.16807, 7.1705
8.32768, 7.328
8.59049, 7.5905
9, 8
8.59049, 8.00001
8.32768, 8.00032
8.16807, 8.00243
8.07776, 8.01024
8.03125, 8.03125
8.01024, 8.07776
8.00243, 8.16807
8.00032, 8.32768
8.00001, 8.59049
8, 9
8, 9.00001
8, 9.00032
8, 9.00243
8, 9.01024
8, 9.03125
8, 9.07776
8, 9.16807
8, 9.32768
8, 9.59049
8, 10
8.00046, 10
8.00672, 10
8.03078, 10
8.08704, 10
8.1875, 10
8.33696, 10
8.52822, 10
8.73728, 10
8.91854, 10
9, 10
9, 10.0005
9, 10.0067
9, 10.0308
9, 10.087
9, 10.1875
9, 10.337
9, 10.5282
9, 10.7373
9, 10.9185
9, 11
9.00001, 11
9.00032, 11
9.00243, 11
9.01024, 11
9.03125, 11
9.07776, 11
9.16807, 11
9.32768, 11
9.59049, 11
10, 11
10, 11
10, 11.0003
10, 11.0024
10, 11.0102
10, 11.0313
10, 11.0778
10, 11.1681
10, 11.3277
10, 11.5905
10, 12
10, 12
10, 12
10, 12
10, 12
10, 12
10, 12
10, 12
10, 12
10, 12
10, 12
9.91854, 12
9.73728, 12.0003
9.52822, 12.0024
9.33696, 12.0102
9.1875, 12.0313
9.08704, 12.0778
9.03078, 12.1681
9.00672, 12.3277
9.00046, 12.5905
9, 13
9, 13
9, 13.0003
9, 13.0024
9, 13.0102
9, 13.0313
9, 13.0778
9, 13.1681
9, 13.3277
9, 13.5905
9, 14
8.59049, 13.5905
8.32768, 13.328
8.16807, 13.1705
8.07776, 13.088
8.03125, 13.0625
8.01024, 13.088
8.00243, 13.1705
8.00032, 13.328
8.00001, 13.5905
8, 14
8, 14
8, 14.0003
8, 14.0024
8, 14.0102
8, 14.0313
8, 14.0778
8, 14.1681
8, 14.3277
8, 14.5905
8, 15
8.00001, 15
8.00032, 15
8.00243, 15
8.01024, 15
8.03125, 15
8.07776, 15
8.16807, 15
8.32768, 15
8.59049, 15
9, 15
9.00001, 15
9.00032, 15.0003
9.00243, 15.0024
9.01024, 15.0102
9.03125, 15.0313
9.07776, 15.0778
9.16807, 15.1681
9.32768, 15.3277
9.59049, 15.5905
10, 16
10, 15.919
10, 15.744
10, 15.559
10, 15.424
10, 15.375
10, 15.424
10, 15.559
10, 15.744
10, 15.919
10, 16
10, 16
10, 16.0003
10, 16.0024
10, 16.0102
10, 16.0313
10, 16.0778
10, 16.1681
10, 16.3277
10, 16.5905
10, 17
10.0004, 17
10.0064, 17
10.0284, 17
10.0768, 17
10.1563, 17
10.2592, 17
10.3602, 17
10.4096, 17
10.328, 17
10, 17
9.59049, 17
9.32768, 17
9.16807, 17
9.07776, 17
9.03125, 17
9.01024, 17
9.00243, 17
9.00032, 17
9.00001, 17
9, 17
9, 16.9185
9, 16.7373
9, 16.5282
9, 16.337
9, 16.1875
9, 16.087
9, 16.0308
9, 16.0067
9, 16.0005
9, 16
8.91854, 16.0005
8.73728, 16.0067
8.52822, 16.0308
8.33696, 16.087
8.1875, 16.1875
8.08704, 16.337
8.03078, 16.5282
8.00672, 16.7373
8.00046, 16.9185
8, 17
8, 17.0005
8, 17.0067
8, 17.0308
8, 17.087
8, 17.1875
8, 17.337
8, 17.5282
8, 17.7373
8, 17.9185
8, 18
8, 18
8, 18
8, 18
8, 18
8, 18
8, 18
8, 18
8, 18
8, 18
8, 18
7.59049, 18
7.32768, 18.0003
7.16807, 18.0024
7.07776, 18.0102
7.03125, 18.0313
7.01024, 18.0778
7.00243, 18.1681
7.00032, 18.3277
7.00001, 18.5905
7, 19
6.59049, 18.9185
6.32768, 18.7376
6.16807, 18.5306
6.07776, 18.3472
6.03125, 18.2187
6.01024, 18.1648
6.00243, 18.1989
6.00032, 18.3344
6.00001, 18.591
6, 19
6, 19
6, 19
6, 19
6, 19
6, 19
6, 19
6, 19
6, 19
6, 19
6, 19
5.91854, 19
5.73728, 19.0003
5.52822, 19.0024
5.33696, 19.0102
5.1875, 19.0313
5.08704, 19.0778
5.03078, 19.1681
5.00672, 19.3277
5.00046, 19.5905
5, 20
5.00001, 20
5.00032, 20
5.00243, 20
5.01024, 20
5.03125, 20
5.07776, 20
5.16807, 20
5.32768, 20
5.59049, 20
6, 20
6.00046, 20.0005
6.00672, 20.0067
6.03078, 20.0308
6.08704, 20.087
6.1875, 20.1875
6.33696, 20.337
6.52822, 20.5282
6.73728, 20.7373
6.91854, 20.9185
7, 21
6.5905, 21
6.328, 21.0003
6.1705, 21.0024
6.088, 21.0102
6.0625, 21.0313
6.088, 21.0778
6.1705, 21.1681
6.328, 21.3277
6.5905, 21.5905
7, 22
7.00001, 21.5905
7.00032, 21.3277
7.00243, 21.1681
7.01024, 21.0778
7.03125, 21.0312
7.07776, 21.0102
7.16807, 21.0024
7.32768, 21.0003
7.59049, 21
8, 21
8.00001, 21
8.00032, 21.0003
8.00243, 21.0024
8.01024, 21.0102
8.03125, 21.0313
8.07776, 21.0778
8.16807, 21.1681
8.32768, 21.3277
8.59049, 21.5905
9, 22
9, 21.5905
9, 21.3277
9, 21.1681
9, 21.0778
9, 21.0312
9, 21.0102
9, 21.0024
9, 21.0003
9, 21
9, 21
9, 20.5905
9, 20.3277
9, 20.1681
9, 20.0778
9, 20.0312
9, 20.0102
9, 20.0024
9, 20.0003
9, 20
9, 20
9.00046, 19.5909
9.00672, 19.3341
9.03078, 19.1964
9.08704, 19.1546
9.1875, 19.1875
9.33696, 19.2694
9.52822, 19.3626
9.73728, 19.4099
9.91854, 19.3281
10, 19
10, 19
10.0003, 19.0003
10.0024, 19.0024
10.0102, 19.0102
10.0313, 19.0313
10.0778, 19.0778
10.1681, 19.1681
10.3277, 19.3277
10.5905, 19.5905
11, 20
11, 19.9185
11, 19.7376
11, 19.5306
11, 19.3472
11, 19.2187
11, 19.1648
11, 19.1989
11, 19.3344
11, 19.591
11, 20
11.0005, 20.0005
11.0067, 20.0067
11.0308, 20.0308
11.087, 20.087
11.1875, 20.1875
11.337, 20.337
11.5282, 20.5282
11.7373, 20.7373
11.9185, 20.9185
12, 21
11.5905, 21
11.328, 21.0003
11.1705, 21.0024
11.088, 21.0102
11.0625, 21.0313
11.088, 21.0778
11.1705, 21.1681
11.328, 21.3277
11.5905, 21.5905
12, 22
12, 21.919
12, 21.744
12, 21.559
12, 21.424
12, 21.375
12, 21.424
12, 21.559
12, 21.744
12, 21.919
12, 22
12, 22.0005
12, 22.0067
12, 22.0308
12, 22.087
12, 22.1875
12, 22.337
12, 22.5282
12, 22.7373
12, 22.9185
12, 23
12, 23
12, 23
12, 23
12, 23
12, 23
12, 23
12, 23
12, 23
12, 23
12, 23
11.5905, 23.3281
11.3277, 23.4099
11.1681, 23.3626
11.0778, 23.2694
11.0312, 23.1875
11.0102, 23.1546
11.0024, 23.1964
11.0003, 23.3341
11, 23.5909
11, 24
10.5905, 23.5905
10.3277, 23.328
10.1681, 23.1705
10.0778, 23.088
10.0312, 23.0625
10.0102, 23.088
10.0024, 23.1705
10.0003, 23.328
10, 23.5905
10, 24
10, 24
10.0003, 24
10.0024, 24
10.0102, 24
10.0313, 24
10.0778, 24
10.1681, 24
10.3277, 24
10.5905, 24
11, 24
11.3281, 24
11.4096, 24.0003
11.3601, 24.0024
11.2592, 24.0102
11.1562, 24.0313
11.0768, 24.0778
11.0283, 24.1681
11.0064, 24.3277
11.0004, 24.5905
11, 25
11.0005, 25.0005
11.0067, 25.0064
11.0308, 25.0284
11.087, 25.0768
11.1875, 25.1563
11.337, 25.2592
11.5282, 25.3602
11.7373, 25.4096
11.9185, 25.328
12, 25
12.0005, 25
12.0067, 25
12.0308, 25
12.087, 25
12.1875, 25
12.337, 25
12.5282, 25
12.7373, 25
12.9185, 25
13, 25
13, 25
13.0003, 25
13.0024, 25
13.0102, 25
13.0313, 25
13.0778, 25
13.1681, 25
13.3277, 25
13.5905, 25
14, 25
14, 25
14.0003, 25
14.0024, 25
14.0102, 25
14.0313, 25
14.0778, 25
14.1681, 25
14.3277, 25
14.5905, 25
15, 25
15.0005, 25
15.0064, 25.0003
15.0284, 25.0024
15.0768, 25.0102
15.1563, 25.0313
15.2592, 25.0778
15.3602, 25.1681
15.4096, 25.3277
15.328, 25.5905
15, 26
15.0005, 26
15.0067, 26
15.0308, 26
15.087, 26
15.1875, 26
15.337, 26
15.5282, 26
15.7373, 26
15.9185, 26
16, 26
16.0005, 26
16.0067, 26
16.0308, 26
16.087, 26
16.1875, 26
16.337, 26
16.5282, 26
16.7373, 26
16.9185, 26
17, 26
17.0005, 26.0005
17.0067, 26.0067
17.0308, 26.0308
17.087, 26.087
17.1875, 26.1875
17.337, 26.337
17.5282, 26.5282
17.7373, 26.7373
17.9185, 26.9185
18, 27
17.5905, 27
17.3277, 27.0003
17.1681, 27.0024
17.0778, 27.0102
17.0312, 27.0313
17.0102, 27.0778
17.0024, 27.1681
17.0003, 27.3277
17, 27.5905
17, 28
16.5905, 27.9185
16.3277, 27.7376
16.1681, 27.5306
16.0778, 27.3472
16.0312, 27.2187
16.0102, 27.1648
16.0024, 27.1989
16.0003, 27.3344
16, 27.591
16, 28
16, 28.0005
16, 28.0067
16, 28.0308
16, 28.087
16, 28.1875
16, 28.337
16, 28.5282
16, 28.7373
16, 28.9185
16, 29
16.0004, 29
16.0064, 29.0003
16.0284, 29.0024
16.0768, 29.0102
16.1563, 29.0313
16.2592, 29.0778
16.3602, 29.1681
16.4096, 29.3277
16.328, 29.5905
16, 30
16, 30
16.0003, 30
16.0024, 30
16.0102, 30
16.0313, 30
16.0778, 30
16.1681, 30
16.3277, 30
16.5905, 30
17, 30
17.3281, 30
17.4096, 30.0003
17.3601, 30.0024
17.2592, 30.0102
17.1562, 30.0313
17.0768, 30.0778
17.0283, 30.1681
17.0064, 30.3277
17.0004, 30.5905
17, 31
17, 31
17.0003, 31
17.0024, 31
17.0102, 31
17.0313, 31
17.0778, 31
17.1681, 31
17.3277, 31
17.5905, 31
18, 31
18, 31
18.0003, 31
18.0024, 31
18.0102, 31
18.0313, 31
18.0778, 31
18.1681, 31
18.3277, 31
18.5905, 31
19, 31
19, 31
19.0003, 31
19.0024, 31
19.0102, 31
19.0313, 31
19.0778, 31
19.1681, 31
19.3277, 31
19.5905, 31
20, 31
20.0005, 31.0005
20.0067, 31.0067
20.0308, 31.0308
20.087, 31.087
20.1875, 31.1875
20.337, 31.337
20.5282, 31.5282
20.7373, 31.7373
20.9185, 31.9185
21, 32
20.5905, 32
20.328, 32.0003
20.1705, 32.0024
20.088, 32.0102
20.0625, 32.0313
20.088, 32.0778
20.1705, 32.1681
20.328, 32.3277
20.5905, 32.5905
21, 33
21.0005, 32.9185
21.0067, 32.7373
21.0308, 32.5282
21.087, 32.337
21.1875, 32.1875
21.337, 32.087
21.5282, 32.0308
21.7373, 32.0067
21.9185, 32.0005
22, 32
22, 32.0005
22, 32.0067
22, 32.0308
22, 32.087
22, 32.1875
22, 32.337
22, 32.5282
22, 32.7373
22, 32.9185
22, 33
22, 33.0005
22, 33.0067
22, 33.0308
22, 33.087
22, 33.1875
22, 33.337
22, 33.5282
22, 33.7373
22, 33.9185
22, 34
22, 34
22.0003, 34.0003
22.0024, 34.0024
22.0102, 34.0102
22.0313, 34.0313
22.0778, 34.0778
22.1681, 34.1681
22.3277, 34.3277
22.5905, 34.5905
23, 35
23, 34.9185
23, 34.7373
23, 34.5282
23, 34.337
23, 34.1875
23, 34.087
23, 34.0308
23, 34.0067
23, 34.0005
23, 34
23, 33.9185
23, 33.7373
23, 33.5282
23, 33.337
23, 33.1875
23, 33.087
23, 33.0308
23, 33.0067
23, 33.0005
23, 33
23.0005, 32.9185
23.0067, 32.7373
23.0308, 32.5282
23.087, 32.337
23.1875, 32.1875
23.337, 32.087
23.5282, 32.0308
23.7373, 32.0067
23.9185, 32.0005
24, 32
24, 32
24.0003, 32
24.0024, 32
24.0102, 32
24.0313, 32
24.0778, 32
24.1681, 32
24.3277, 32
24.5905, 32
25, 32
25.0005, 32.0005
25.0067, 32.0067
25.0308, 32.0308
25.087, 32.087
25.1875, 32.1875
25.337, 32.337
25.5282, 32.5282
25.7373, 32.7373
25.9185, 32.9185
26, 33
26, 32.5905
